Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,Customers,Sales
26567,41,1,2015-08-17,1.0,1,0,1,,2616.625
26568,42,1,2015-08-17,1.0,1,0,0,,3011.309
26569,43,1,2015-08-17,1.0,1,0,0,,3011.309
26570,45,1,2015-08-17,1.0,1,0,1,,2616.05
26571,46,1,2015-08-17,1.0,1,0,1,,2594.621
26572,47,1,2015-08-17,1.0,1,0,1,,2594.621
26573,48,1,2015-08-17,1.0,1,0,1,,2594.621
26574,49,1,2015-08-17,1.0,1,0,1,,2594.621
26575,50,1,2015-08-17,1.0,1,0,1,,2593.9102
26576,51,1,2015-08-17,1.0,1,0,1,,2615.393
26577,52,1,2015-08-17,1.0,1,0,1,,2615.393
26578,53,1,2015-08-17,1.0,1,0,1,,2615.393
26579,56,1,2015-08-17,1.0,1,0,1,,2611.8804
26580,58,1,2015-08-17,1.0,1,0,1,,2611.8804
26581,61,1,2015-08-17,1.0,1,0,1,,2480.3223
26582,62,1,2015-08-17,1.0,1,0,0,,2889.7407
26583,63,1,2015-08-17,1.0,1,0,1,,2480.3223
26584,64,1,2015-08-17,1.0,1,0,0,,2889.7407
26585,66,1,2015-08-17,1.0,1,0,1,,2396.9587
26586,67,1,2015-08-17,1.0,1,0,1,,2396.9587
26587,68,1,2015-08-17,1.0,1,0,1,,2396.9587
26588,69,1,2015-08-17,1.0,1,0,1,,2396.9587
26589,70,1,2015-08-17,1.0,1,0,1,,2390.9468
26590,71,1,2015-08-17,1.0,1,0,0,,2721.6543
26591,72,1,2015-08-17,1.0,1,0,1,,2314.5515
26592,73,1,2015-08-17,1.0,1,0,1,,2314.5515
26593,74,1,2015-08-17,1.0,1,0,0,,2721.6543
26594,75,1,2015-08-17,1.0,1,0,1,,2304.295
26595,76,1,2015-08-17,1.0,1,0,1,,2273.4648
26596,77,1,2015-08-17,1.0,1,0,1,,2273.4648
26597,79,1,2015-08-17,1.0,1,0,1,,2273.4648
26598,80,1,2015-08-17,1.0,1,0,1,,2273.1743
26599,81,1,2015-08-17,1.0,1,0,1,,2241.0752
26600,82,1,2015-08-17,1.0,1,0,0,,2643.6375
26601,83,1,2015-08-17,1.0,1,0,0,,2643.6375
26602,84,1,2015-08-17,1.0,1,0,0,,2643.336
26603,86,1,2015-08-17,1.0,1,0,0,,2571.0994
26604,89,1,2015-08-17,1.0,1,0,1,,2169.0652
26605,90,1,2015-08-17,1.0,1,0,0,,2569.4873
26606,91,1,2015-08-17,1.0,1,0,1,,2167.8516
26607,92,1,2015-08-17,1.0,1,0,0,,2567.952
26608,93,1,2015-08-17,1.0,1,0,0,,2567.952
26609,94,1,2015-08-17,1.0,1,0,0,,2567.952
26610,98,1,2015-08-17,1.0,1,0,0,,2552.8423
26611,99,1,2015-08-17,1.0,1,0,1,,2154.6057
26612,100,1,2015-08-17,1.0,1,0,1,,2153.0193
26613,101,1,2015-08-17,1.0,1,0,1,,2115.1274
26614,102,1,2015-08-17,1.0,1,0,0,,2498.6885
26615,105,1,2015-08-17,1.0,1,0,1,,2115.9092
26616,107,1,2015-08-17,1.0,1,0,1,,2109.4739
26617,108,1,2015-08-17,1.0,1,0,1,,2109.4739
26618,109,1,2015-08-17,1.0,1,0,1,,2109.4238
26619,110,1,2015-08-17,1.0,1,0,1,,2108.5203
26620,111,1,2015-08-17,1.0,1,0,1,,2108.4517
26621,112,1,2015-08-17,1.0,1,0,1,,2108.4517
26622,113,1,2015-08-17,1.0,1,0,1,,2108.4517
26623,115,1,2015-08-17,1.0,1,0,1,,2111.1816
26624,117,1,2015-08-17,1.0,1,0,0,,2500.7205
26625,118,1,2015-08-17,1.0,1,0,1,,2111.762
26626,119,1,2015-08-17,1.0,1,0,1,,2111.762
26627,120,1,2015-08-17,1.0,1,0,1,,2116.3848
26628,122,1,2015-08-17,1.0,1,0,1,,2116.46
26629,124,1,2015-08-17,1.0,1,0,0,,2499.2988
26630,126,1,2015-08-17,1.0,1,0,0,,2560.5242
26631,127,1,2015-08-17,1.0,1,0,1,,2161.5198
26632,128,1,2015-08-17,1.0,1,0,1,,2161.5198
26633,129,1,2015-08-17,1.0,1,0,1,,2161.3127
26634,130,1,2015-08-17,1.0,1,0,1,,2167.9426
26635,131,1,2015-08-17,1.0,1,0,0,,2575.779
26636,132,1,2015-08-17,1.0,1,0,1,,2177.6782
26637,135,1,2015-08-17,1.0,1,0,1,,2191.108
26638,136,1,2015-08-17,1.0,1,0,1,,2203.4287
26639,137,1,2015-08-17,1.0,1,0,1,,2203.4287
26640,139,1,2015-08-17,1.0,1,0,1,,2203.4287
26641,140,1,2015-08-17,1.0,1,0,1,,2200.149
26642,141,1,2015-08-17,1.0,1,0,1,,2206.801
26643,142,1,2015-08-17,1.0,1,0,0,,2609.3035
26644,143,1,2015-08-17,1.0,1,0,1,,2206.9404
26645,144,1,2015-08-17,1.0,1,0,1,,2207.8662
26646,145,1,2015-08-17,1.0,1,0,1,,2213.4841
26647,146,1,2015-08-17,1.0,1,0,0,,2654.2742
26648,147,1,2015-08-17,1.0,1,0,0,,2653.9854
26649,149,1,2015-08-17,1.0,1,0,1,,2251.0227
26650,150,1,2015-08-17,1.0,1,0,1,,2261.2542
26651,152,1,2015-08-17,1.0,1,0,0,,2691.964
26652,153,1,2015-08-17,1.0,1,0,0,,2691.964
26653,154,1,2015-08-17,1.0,1,0,1,,2287.1997
26654,155,1,2015-08-17,1.0,1,0,1,,2289.1782
26655,157,1,2015-08-17,1.0,1,0,0,,2702.2073
26656,158,1,2015-08-17,1.0,1,0,1,,2292.9219
26657,159,1,2015-08-17,1.0,1,0,1,,2292.198
26658,160,1,2015-08-17,1.0,1,0,1,,2271.8853
26659,161,1,2015-08-17,1.0,1,0,0,,2644.1453
26660,162,1,2015-08-17,1.0,1,0,1,,2247.1436
26661,164,1,2015-08-17,1.0,1,0,1,,2247.1436
26662,165,1,2015-08-17,1.0,1,0,1,,2240.3286
26663,166,1,2015-08-17,1.0,1,0,0,,2590.9797
26664,168,1,2015-08-17,1.0,1,0,1,,2196.1047
26665,169,1,2015-08-17,1.0,1,0,0,,2590.576
26666,170,1,2015-08-17,1.0,1,0,0,,2582.456
26667,171,1,2015-08-17,1.0,1,0,0,,2562.901
26668,172,1,2015-08-17,1.0,1,0,1,,2166.4458
26669,174,1,2015-08-17,1.0,1,0,1,,2166.3345
26670,175,1,2015-08-17,1.0,1,0,1,,2160.418
26671,176,1,2015-08-17,1.0,1,0,0,,2557.1072
26672,179,1,2015-08-17,1.0,1,0,0,,2556.733
26673,180,1,2015-08-17,1.0,1,0,1,,2159.2507
26674,181,1,2015-08-17,1.0,1,0,1,,2160.5298
26675,182,1,2015-08-17,1.0,1,0,1,,2161.0562
26676,183,1,2015-08-17,1.0,1,0,1,,2161.0562
26677,184,1,2015-08-17,1.0,1,0,0,,2554.0122
26678,186,1,2015-08-17,1.0,1,0,1,,2140.3457
26679,187,1,2015-08-17,1.0,1,0,1,,2140.3457
26680,188,1,2015-08-17,1.0,1,0,1,,2140.3457
26681,189,1,2015-08-17,1.0,1,0,1,,2140.4536
26682,190,1,2015-08-17,1.0,1,0,1,,2137.224
26683,191,1,2015-08-17,1.0,1,0,1,,2103.771
26684,192,1,2015-08-17,1.0,1,0,1,,2103.771
26685,193,1,2015-08-17,1.0,1,0,1,,2103.771
26686,194,1,2015-08-17,1.0,1,0,1,,2103.1265
26687,195,1,2015-08-17,1.0,1,0,0,,2469.9548
26688,197,1,2015-08-17,1.0,1,0,1,,2050.9329
26689,199,1,2015-08-17,1.0,1,0,1,,2048.4902
26690,200,1,2015-08-17,1.0,1,0,0,,2422.979
26691,201,1,2015-08-17,1.0,1,0,0,,2425.9092
26692,202,1,2015-08-17,1.0,1,0,1,,2055.8613
26693,204,1,2015-08-17,1.0,1,0,1,,2047.5358
26694,206,1,2015-08-17,1.0,1,0,0,,2404.1196
26695,207,1,2015-08-17,1.0,1,0,1,,2035.7415
26696,209,1,2015-08-17,1.0,1,0,1,,2031.8472
26697,210,1,2015-08-17,1.0,1,0,1,,2030.501
26698,212,1,2015-08-17,1.0,1,0,1,,2062.9087
26699,213,1,2015-08-17,1.0,1,0,0,,2437.9656
26700,214,1,2015-08-17,1.0,1,0,0,,2438.0107
26701,215,1,2015-08-17,1.0,1,0,1,,2071.8616
26702,216,1,2015-08-17,1.0,1,0,0,,2432.1147
26703,217,1,2015-08-17,1.0,1,0,1,,2062.192
26704,218,1,2015-08-17,1.0,1,0,1,,2066.9512
26705,219,1,2015-08-17,1.0,1,0,0,,2437.9446
26706,220,1,2015-08-17,1.0,1,0,0,,2445.8218
26707,221,1,2015-08-17,1.0,1,0,1,,2131.8032
26708,224,1,2015-08-17,1.0,1,0,1,,2135.9175
26709,226,1,2015-08-17,1.0,1,0,1,,2178.7046
26710,227,1,2015-08-17,1.0,1,0,0,,2570.8264
26711,228,1,2015-08-17,1.0,1,0,0,,2570.8264
26712,229,1,2015-08-17,1.0,1,0,1,,2181.7515
26713,230,1,2015-08-17,1.0,1,0,1,,2183.7424
26714,231,1,2015-08-17,1.0,1,0,1,,2183.2832
26715,233,1,2015-08-17,1.0,1,0,1,,2186.9666
26716,234,1,2015-08-17,1.0,1,0,0,,2573.8406
26717,235,1,2015-08-17,1.0,1,0,1,,2185.275
26718,238,1,2015-08-17,1.0,1,0,0,,2583.8025
26719,239,1,2015-08-17,1.0,1,0,0,,2583.8025
26720,241,1,2015-08-17,1.0,1,0,0,,2583.2136
26721,242,1,2015-08-17,1.0,1,0,1,,2196.9673
26722,243,1,2015-08-17,1.0,1,0,1,,2197.3613
26723,244,1,2015-08-17,1.0,1,0,0,,2583.4365
26724,245,1,2015-08-17,1.0,1,0,1,,2200.767
26725,246,1,2015-08-17,1.0,1,0,1,,2205.0708
26726,247,1,2015-08-17,1.0,1,0,1,,2205.8306
26727,248,1,2015-08-17,1.0,1,0,1,,2205.6619
26728,249,1,2015-08-17,1.0,1,0,1,,2205.6619
26729,250,1,2015-08-17,1.0,1,0,1,,2206.4395
26730,251,1,2015-08-17,1.0,1,0,0,,2585.9866
26731,252,1,2015-08-17,1.0,1,0,0,,2586.7012
26732,253,1,2015-08-17,1.0,1,0,0,,2586.7012
26733,254,1,2015-08-17,1.0,1,0,1,,2195.97
26734,255,1,2015-08-17,1.0,1,0,0,,2568.6404
26735,256,1,2015-08-17,1.0,1,0,0,,2562.3303
26736,258,1,2015-08-17,1.0,1,0,1,,2174.6443
26737,259,1,2015-08-17,1.0,1,0,1,,2173.9717
26738,262,1,2015-08-17,1.0,1,0,1,,2162.6814
26739,263,1,2015-08-17,1.0,1,0,1,,2162.3145
26740,265,1,2015-08-17,1.0,1,0,1,,2171.9685
26741,267,1,2015-08-17,1.0,1,0,1,,2180.4922
26742,268,1,2015-08-17,1.0,1,0,1,,2179.9333
26743,269,1,2015-08-17,1.0,1,0,0,,2567.3628
26744,272,1,2015-08-17,1.0,1,0,1,,2178.325
26745,273,1,2015-08-17,1.0,1,0,0,,2570.1099
26746,274,1,2015-08-17,1.0,1,0,1,,2184.4956
26747,275,1,2015-08-17,1.0,1,0,1,,2219.1782
26748,277,1,2015-08-17,1.0,1,0,1,,2223.9058
26749,278,1,2015-08-17,1.0,1,0,1,,2231.126
26750,279,1,2015-08-17,1.0,1,0,1,,2238.7874
26751,280,1,2015-08-17,1.0,1,0,1,,2242.5864
26752,281,1,2015-08-17,1.0,1,0,1,,2242.7236
26753,283,1,2015-08-17,1.0,1,0,1,,2248.129
26754,284,1,2015-08-17,1.0,1,0,1,,2250.806
26755,285,1,2015-08-17,1.0,1,0,1,,2253.8328
26756,287,1,2015-08-17,1.0,1,0,1,,2254.8706
26757,288,1,2015-08-17,1.0,1,0,1,,2255.418
26758,289,1,2015-08-17,1.0,1,0,1,,2251.5034
26759,290,1,2015-08-17,1.0,1,0,0,,2621.539
26760,294,1,2015-08-17,1.0,1,0,1,,2207.1245
26761,295,1,2015-08-17,1.0,1,0,1,,2202.5503
26762,296,1,2015-08-17,1.0,1,0,1,,2200.3389
26763,297,1,2015-08-17,1.0,1,0,1,,2200.3389
26764,298,1,2015-08-17,1.0,1,0,1,,2192.2642
26765,299,1,2015-08-17,1.0,1,0,1,,2191.7615
26766,300,1,2015-08-17,1.0,1,0,1,,2190.4038
26767,301,1,2015-08-17,1.0,1,0,1,,2188.4072
26768,302,1,2015-08-17,1.0,1,0,1,,2188.4072
26769,303,1,2015-08-17,1.0,1,0,0,,2580.768
26770,304,1,2015-08-17,1.0,1,0,1,,2180.3608
26771,305,1,2015-08-17,1.0,1,0,1,,2175.0688
26772,306,1,2015-08-17,1.0,1,0,1,,2175.6362
26773,308,1,2015-08-17,1.0,1,0,0,,2581.7334
26774,309,1,2015-08-17,1.0,1,0,0,,2589.847
26775,310,1,2015-08-17,1.0,1,0,1,,2197.124
26776,311,1,2015-08-17,1.0,1,0,1,,2197.124
26777,312,1,2015-08-17,1.0,1,0,1,,2197.124
26778,314,1,2015-08-17,1.0,1,0,0,,2595.23
26779,315,1,2015-08-17,1.0,1,0,1,,2203.7917
26780,316,1,2015-08-17,1.0,1,0,0,,2604.6958
26781,317,1,2015-08-17,1.0,1,0,1,,2199.337
26782,319,1,2015-08-17,1.0,1,0,1,,2205.4097
26783,320,1,2015-08-17,1.0,1,0,1,,2204.0178
26784,323,1,2015-08-17,1.0,1,0,1,,2217.3633
26785,325,1,2015-08-17,1.0,1,0,0,,2627.6184
26786,326,1,2015-08-17,1.0,1,0,1,,2226.2446
26787,328,1,2015-08-17,1.0,1,0,0,,2628.2705
26788,329,1,2015-08-17,1.0,1,0,0,,2628.542
26789,330,1,2015-08-17,1.0,1,0,0,,2640.209
26790,331,1,2015-08-17,1.0,1,0,1,,2239.786
26791,333,1,2015-08-17,1.0,1,0,1,,2269.586
26792,334,1,2015-08-17,1.0,1,0,0,,2671.0488
26793,335,1,2015-08-17,1.0,1,0,0,,2690.4521
26794,336,1,2015-08-17,1.0,1,0,1,,2294.5312
26795,337,1,2015-08-17,1.0,1,0,1,,2316.18
26796,338,1,2015-08-17,1.0,1,0,1,,2316.3037
26797,339,1,2015-08-17,1.0,1,0,1,,2329.4973
26798,340,1,2015-08-17,1.0,1,0,1,,2330.309
26799,341,1,2015-08-17,1.0,1,0,0,,2754.707
26800,342,1,2015-08-17,1.0,1,0,1,,2375.2927
26801,343,1,2015-08-17,1.0,1,0,0,,2783.6313
26802,344,1,2015-08-17,1.0,1,0,1,,2394.5234
26803,345,1,2015-08-17,1.0,1,0,1,,2394.9438
26804,346,1,2015-08-17,1.0,1,0,0,,2813.4365
26805,347,1,2015-08-17,1.0,1,0,1,,2410.055
26806,348,1,2015-08-17,1.0,1,0,1,,2410.055
26807,350,1,2015-08-17,1.0,1,0,1,,2440.1255
26808,351,1,2015-08-17,1.0,1,0,0,,2855.4993
26809,352,1,2015-08-17,1.0,1,0,1,,2441.2947
26810,353,1,2015-08-17,1.0,1,0,1,,2437.5188
26811,354,1,2015-08-17,1.0,1,0,0,,2857.9292
26812,355,1,2015-08-17,1.0,1,0,1,,2438.0293
26813,356,1,2015-08-17,1.0,1,0,1,,2441.4927
26814,358,1,2015-08-17,1.0,1,0,0,,2846.9622
26815,359,1,2015-08-17,1.0,1,0,1,,2426.7944
26816,362,1,2015-08-17,1.0,1,0,1,,2409.08
26817,364,1,2015-08-17,1.0,1,0,1,,2407.5132
26818,365,1,2015-08-17,1.0,1,0,1,,2408.6904
26819,367,1,2015-08-17,1.0,1,0,1,,2427.7048
26820,368,1,2015-08-17,1.0,1,0,1,,2447.0073
26821,369,1,2015-08-17,1.0,1,0,1,,2441.4836
26822,370,1,2015-08-17,1.0,1,0,0,,2874.0427
26823,371,1,2015-08-17,1.0,1,0,1,,2445.975
26824,372,1,2015-08-17,1.0,1,0,0,,2868.1
26825,373,1,2015-08-17,1.0,1,0,1,,2436.5122
26826,377,1,2015-08-17,1.0,1,0,1,,2401.3882
26827,378,1,2015-08-17,1.0,1,0,0,,2828.8765
26828,379,1,2015-08-17,1.0,1,0,1,,2383.2588
26829,380,1,2015-08-17,1.0,1,0,0,,2810.7913
26830,383,1,2015-08-17,1.0,1,0,1,,2364.9717
26831,385,1,2015-08-17,1.0,1,0,1,,2341.6062
26832,386,1,2015-08-17,1.0,1,0,0,,2780.066
26833,387,1,2015-08-17,1.0,1,0,0,,2762.883
26834,388,1,2015-08-17,1.0,1,0,0,,2758.3965
26835,389,1,2015-08-17,1.0,1,0,1,,2311.0461
26836,391,1,2015-08-17,1.0,1,0,0,,2735.9
26837,392,1,2015-08-17,1.0,1,0,0,,2724.0713
26838,393,1,2015-08-17,1.0,1,0,0,,2722.562
26839,394,1,2015-08-17,1.0,1,0,1,,2239.7288
26840,395,1,2015-08-17,1.0,1,0,0,,2685.5535
26841,397,1,2015-08-17,1.0,1,0,0,,2696.2095
26842,398,1,2015-08-17,1.0,1,0,1,,2235.5903
26843,399,1,2015-08-17,1.0,1,0,1,,2247.856
26844,403,1,2015-08-17,1.0,1,0,0,,2702.6929
26845,404,1,2015-08-17,1.0,1,0,1,,2239.5557
26846,405,1,2015-08-17,1.0,1,0,0,,2704.321
26847,406,1,2015-08-17,1.0,1,0,1,,2239.5732
26848,407,1,2015-08-17,1.0,1,0,1,,2238.288
26849,408,1,2015-08-17,1.0,1,0,1,,2237.9756
26850,409,1,2015-08-17,1.0,1,0,1,,2250.648
26851,410,1,2015-08-17,1.0,1,0,0,,2721.1106
26852,411,1,2015-08-17,1.0,1,0,1,,2245.4055
26853,412,1,2015-08-17,1.0,1,0,1,,2240.7039
26854,413,1,2015-08-17,1.0,1,0,1,,2235.8398
26855,414,1,2015-08-17,1.0,1,0,1,,2225.2732
26856,415,1,2015-08-17,1.0,1,0,1,,2226.5566
26857,416,1,2015-08-17,1.0,1,0,1,,2212.8394
26858,417,1,2015-08-17,1.0,1,0,0,,2684.1965
26859,418,1,2015-08-17,1.0,1,0,0,,2667.37
26860,420,1,2015-08-17,1.0,1,0,1,,2157.2368
26861,421,1,2015-08-17,1.0,1,0,1,,2157.094
26862,422,1,2015-08-17,1.0,1,0,1,,2154.9792
26863,424,1,2015-08-17,1.0,1,0,0,,2605.6235
26864,425,1,2015-08-17,1.0,1,0,0,,2603.127
26865,426,1,2015-08-17,1.0,1,0,0,,2605.9714
26866,427,1,2015-08-17,1.0,1,0,1,,2132.6895
26867,428,1,2015-08-17,1.0,1,0,1,,2130.8894
26868,429,1,2015-08-17,1.0,1,0,1,,2133.8162
26869,430,1,2015-08-17,1.0,1,0,1,,2141.5754
26870,431,1,2015-08-17,1.0,1,0,0,,2611.7354
26871,432,1,2015-08-17,1.0,1,0,1,,2138.8508
26872,433,1,2015-08-17,1.0,1,0,1,,2139.2188
26873,434,1,2015-08-17,1.0,1,0,1,,2133.9326
26874,435,1,2015-08-17,1.0,1,0,0,,2607.679
26875,440,1,2015-08-17,1.0,1,0,1,,2145.171
26876,441,1,2015-08-17,1.0,1,0,0,,2621.7383
26877,442,1,2015-08-17,1.0,1,0,1,,2152.4233
26878,445,1,2015-08-17,1.0,1,0,0,,2654.664
26879,446,1,2015-08-17,1.0,1,0,0,,2653.854
26880,447,1,2015-08-17,1.0,1,0,1,,2182.1157
26881,448,1,2015-08-17,1.0,1,0,0,,2673.4636
26882,449,1,2015-08-17,1.0,1,0,1,,2193.911
26883,450,1,2015-08-17,1.0,1,0,1,,2200.524
26884,451,1,2015-08-17,1.0,1,0,1,,2200.683
26885,452,1,2015-08-17,1.0,1,0,1,,2211.4153
26886,453,1,2015-08-17,1.0,1,0,1,,2213.943
26887,455,1,2015-08-17,1.0,1,0,1,,2221.4614
26888,456,1,2015-08-17,1.0,1,0,0,,2705.711
26889,457,1,2015-08-17,1.0,1,0,1,,2226.0896
26890,458,1,2015-08-17,1.0,1,0,1,,2222.8657
26891,459,1,2015-08-17,1.0,1,0,1,,2222.4666
26892,461,1,2015-08-17,1.0,1,0,1,,2223.2124
26893,463,1,2015-08-17,1.0,1,0,0,,2707.9128
26894,465,1,2015-08-17,1.0,1,0,1,,2222.8586
26895,466,1,2015-08-17,1.0,1,0,0,,2710.5203
26896,467,1,2015-08-17,1.0,1,0,0,,2710.8677
26897,468,1,2015-08-17,1.0,1,0,1,,2224.5571
26898,470,1,2015-08-17,1.0,1,0,0,,2712.2874
26899,471,1,2015-08-17,1.0,1,0,1,,2227.9731
26900,472,1,2015-08-17,1.0,1,0,1,,2227.9731
26901,473,1,2015-08-17,1.0,1,0,0,,2715.9353
26902,475,1,2015-08-17,1.0,1,0,0,,2717.394
26903,477,1,2015-08-17,1.0,1,0,1,,2261.6829
26904,481,1,2015-08-17,1.0,1,0,1,,2263.7925
26905,484,1,2015-08-17,1.0,1,0,1,,2268.3179
26906,485,1,2015-08-17,1.0,1,0,1,,2270.4731
26907,486,1,2015-08-17,1.0,1,0,0,,2740.9453
26908,487,1,2015-08-17,1.0,1,0,1,,2280.9817
26909,488,1,2015-08-17,1.0,1,0,1,,2284.0967
26910,490,1,2015-08-17,1.0,1,0,1,,2293.4668
26911,491,1,2015-08-17,1.0,1,0,1,,2299.0896
26912,492,1,2015-08-17,1.0,1,0,1,,2309.6304
26913,493,1,2015-08-17,1.0,1,0,0,,2786.075
26914,495,1,2015-08-17,1.0,1,0,1,,2328.5586
26915,497,1,2015-08-17,1.0,1,0,1,,2329.1934
26916,498,1,2015-08-17,1.0,1,0,1,,2327.9158
26917,499,1,2015-08-17,1.0,1,0,1,,2333.1719
26918,500,1,2015-08-17,1.0,1,0,1,,2332.2263
26919,501,1,2015-08-17,1.0,1,0,1,,2332.2263
26920,502,1,2015-08-17,1.0,1,0,1,,2329.25
26921,504,1,2015-08-17,1.0,1,0,1,,2325.3247
26922,505,1,2015-08-17,1.0,1,0,1,,2322.892
26923,506,1,2015-08-17,1.0,1,0,0,,2796.7092
26924,507,1,2015-08-17,1.0,1,0,0,,2797.182
26925,508,1,2015-08-17,1.0,1,0,0,,2788.8667
26926,509,1,2015-08-17,1.0,1,0,1,,2322.9092
26927,510,1,2015-08-17,1.0,1,0,0,,2789.512
26928,511,1,2015-08-17,1.0,1,0,1,,2318.9187
26929,512,1,2015-08-17,1.0,1,0,1,,2319.6677
26930,514,1,2015-08-17,1.0,1,0,1,,2305.538
26931,515,1,2015-08-17,1.0,1,0,0,,2768.5498
26932,516,1,2015-08-17,1.0,1,0,0,,2765.665
26933,517,1,2015-08-17,1.0,1,0,1,,2275.07
26934,518,1,2015-08-17,1.0,1,0,1,,2267.1174
26935,519,1,2015-08-17,1.0,1,0,1,,2267.2017
26936,520,1,2015-08-17,1.0,1,0,1,,2259.379
26937,521,1,2015-08-17,1.0,1,0,1,,2262.13
26938,522,1,2015-08-17,1.0,1,0,1,,2258.0972
26939,524,1,2015-08-17,1.0,1,0,1,,2257.5154
26940,527,1,2015-08-17,1.0,1,0,0,,2729.3574
26941,528,1,2015-08-17,1.0,1,0,0,,2729.1042
26942,529,1,2015-08-17,1.0,1,0,1,,2231.6592
26943,530,1,2015-08-17,1.0,1,0,1,,2209.1494
26944,531,1,2015-08-17,1.0,1,0,1,,2213.843
26945,532,1,2015-08-17,1.0,1,0,0,,2703.528
26946,533,1,2015-08-17,1.0,1,0,1,,2214.4424
26947,534,1,2015-08-17,1.0,1,0,1,,2222.938
26948,535,1,2015-08-17,1.0,1,0,0,,2715.891
26949,536,1,2015-08-17,1.0,1,0,0,,2711.522
26950,537,1,2015-08-17,1.0,1,0,1,,2216.248
26951,538,1,2015-08-17,1.0,1,0,1,,2218.756
26952,539,1,2015-08-17,1.0,1,0,1,,2234.259
26953,540,1,2015-08-17,1.0,1,0,1,,2248.423
26954,541,1,2015-08-17,1.0,1,0,0,,2735.016
26955,542,1,2015-08-17,1.0,1,0,1,,2243.48
26956,543,1,2015-08-17,1.0,1,0,1,,2239.665
26957,545,1,2015-08-17,1.0,1,0,0,,2728.6946
26958,547,1,2015-08-17,1.0,1,0,1,,2220.1938
26959,548,1,2015-08-17,1.0,1,0,1,,2220.1938
26960,549,1,2015-08-17,1.0,1,0,1,,2200.4563
26961,550,1,2015-08-17,1.0,1,0,1,,2177.2488
26962,551,1,2015-08-17,1.0,1,0,1,,2156.1787
26963,552,1,2015-08-17,1.0,1,0,1,,2146.6084
26964,553,1,2015-08-17,1.0,1,0,1,,2133.707
26965,554,1,2015-08-17,1.0,1,0,1,,2109.4854
26966,555,1,2015-08-17,1.0,1,0,1,,2109.0515
26967,557,1,2015-08-17,1.0,1,0,0,,2580.0044
26968,558,1,2015-08-17,1.0,1,0,1,,2077.3147
26969,561,1,2015-08-17,1.0,1,0,0,,2594.2751
26970,562,1,2015-08-17,1.0,1,0,1,,2102.7612
26971,563,1,2015-08-17,1.0,1,0,0,,2600.059
26972,564,1,2015-08-17,1.0,1,0,0,,2602.7136
26973,565,1,2015-08-17,1.0,1,0,0,,2601.665
26974,566,1,2015-08-17,1.0,1,0,1,,2111.1465
26975,567,1,2015-08-17,1.0,1,0,0,,2606.949
26976,568,1,2015-08-17,1.0,1,0,1,,2119.6018
26977,570,1,2015-08-17,1.0,1,0,0,,2626.13
26978,571,1,2015-08-17,1.0,1,0,1,,2141.35
26979,572,1,2015-08-17,1.0,1,0,0,,2639.046
26980,573,1,2015-08-17,1.0,1,0,1,,2140.1895
26981,574,1,2015-08-17,1.0,1,0,1,,2139.5825
26982,575,1,2015-08-17,1.0,1,0,1,,2135.3127
26983,577,1,2015-08-17,1.0,1,0,1,,2135.2456
26984,578,1,2015-08-17,1.0,1,0,1,,2130.9155
26985,579,1,2015-08-17,1.0,1,0,0,,2629.9414
26986,580,1,2015-08-17,1.0,1,0,1,,2131.989
26987,581,1,2015-08-17,1.0,1,0,1,,2131.989
26988,582,1,2015-08-17,1.0,1,0,1,,2130.5327
26989,584,1,2015-08-17,1.0,1,0,1,,2134.7637
26990,585,1,2015-08-17,1.0,1,0,1,,2135.4214
26991,586,1,2015-08-17,1.0,1,0,0,,2637.0603
26992,587,1,2015-08-17,1.0,1,0,1,,2144.5676
26993,588,1,2015-08-17,1.0,1,0,1,,2144.1375
26994,589,1,2015-08-17,1.0,1,0,1,,2144.064
26995,590,1,2015-08-17,1.0,1,0,1,,2148.8843
26996,591,1,2015-08-17,1.0,1,0,1,,2145.6804
26997,592,1,2015-08-17,1.0,1,0,0,,2636.996
26998,593,1,2015-08-17,1.0,1,0,1,,2154.2292
26999,597,1,2015-08-17,1.0,1,0,1,,2167.7478
27000,598,1,2015-08-17,1.0,1,0,1,,2178.3105
27001,600,1,2015-08-17,1.0,1,0,1,,2183.6196
27002,601,1,2015-08-17,1.0,1,0,1,,2184.115
27003,602,1,2015-08-17,1.0,1,0,1,,2191.1929
27004,603,1,2015-08-17,1.0,1,0,1,,2192.1584
27005,604,1,2015-08-17,1.0,1,0,1,,2194.578
27006,605,1,2015-08-17,1.0,1,0,1,,2194.247
27007,610,1,2015-08-17,1.0,1,0,0,,2671.446
27008,611,1,2015-08-17,1.0,1,0,1,,2189.0315
27009,612,1,2015-08-17,1.0,1,0,1,,2189.4822
27010,615,1,2015-08-17,1.0,1,0,1,,2176.1372
27011,616,1,2015-08-17,1.0,1,0,0,,2656.865
27012,618,1,2015-08-17,1.0,1,0,1,,2169.6497
27013,619,1,2015-08-17,1.0,1,0,1,,2163.6475
27014,620,1,2015-08-17,1.0,1,0,1,,2150.4348
27015,621,1,2015-08-17,1.0,1,0,0,,2604.4434
27016,622,1,2015-08-17,1.0,1,0,1,,2133.8364
27017,623,1,2015-08-17,1.0,1,0,0,,2594.628
27018,624,1,2015-08-17,1.0,1,0,0,,2590.3691
27019,625,1,2015-08-17,1.0,1,0,0,,2568.339
27020,627,1,2015-08-17,1.0,1,0,1,,2095.2776
