record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,units_sold
224181,03/09/13,8063,217777,267.9,267.9,0,0,15.558067
224183,03/09/13,8063,219009,180.2625,180.2625,0,0,66.41985
224184,03/09/13,8063,219029,301.3875,301.3875,0,0,31.487705
224185,03/09/13,8063,222087,214.4625,238.6875,0,0,44.833874
224186,03/09/13,8063,320485,234.4125,234.4125,0,0,16.82522
224187,03/09/13,8063,378934,234.4125,234.4125,0,0,6.007151
224188,03/09/13,8063,222765,239.4,239.4,0,0,41.166683
224189,03/09/13,8063,223245,213.0375,213.0375,0,0,67.1673
224190,03/09/13,8063,223153,212.325,212.325,0,0,28.46116
224192,03/09/13,8063,245387,391.1625,391.1625,0,0,21.505768
224193,03/09/13,8063,245338,391.1625,391.1625,0,0,34.025303
224195,03/09/13,8063,547934,191.6625,191.6625,0,0,-1.4693239
224196,03/09/13,8063,679023,191.6625,234.4125,0,1,19.754005
224197,03/09/13,8063,546789,183.825,234.4125,0,1,30.79309
224198,03/09/13,8023,216418,112.575,109.725,0,1,278.35715
224199,03/09/13,8023,216419,112.575,109.725,0,1,201.59543
224200,03/09/13,8023,300021,112.575,112.575,0,0,65.258644
224201,03/09/13,8023,300291,70.5375,118.9875,0,0,28.76659
224203,03/09/13,8023,216425,137.5125,137.5125,0,0,72.7979
224204,03/09/13,8023,216233,136.8,136.8,0,0,107.940094
224205,03/09/13,8023,217390,168.8625,168.8625,0,0,227.62491
224209,03/09/13,8023,219009,206.625,206.625,0,0,208.36372
224210,03/09/13,8023,219029,341.2875,341.2875,0,0,98.205986
224211,03/09/13,8023,222087,205.9125,205.9125,0,0,171.79134
224212,03/09/13,8023,320485,234.4125,234.4125,0,0,40.021313
224213,03/09/13,8023,378934,234.4125,234.4125,0,0,19.559607
224215,03/09/13,8023,222765,276.45,276.45,0,0,108.978775
224216,03/09/13,8023,223245,232.275,232.275,0,0,98.62936
224217,03/09/13,8023,223153,236.55,236.55,0,0,44.80043
224218,03/09/13,8023,398721,401.85,469.5375,0,0,18.931162
224219,03/09/13,8023,245387,401.85,469.5375,0,0,33.80475
224220,03/09/13,8023,245338,401.85,469.5375,0,0,64.90863
224221,03/09/13,8023,600934,533.6625,533.6625,0,0,10.471332
224222,03/09/13,8023,547934,177.4125,177.4125,0,0,57.12833
224224,03/09/13,8023,545621,274.3125,355.5375,1,0,31.866524
224225,03/09/13,8058,216418,112.575,110.4375,0,1,104.63025
224226,03/09/13,8058,216419,109.725,109.725,0,1,79.90195
224228,03/09/13,8058,216425,138.9375,138.9375,0,0,36.562984
224229,03/09/13,8058,216233,140.3625,140.3625,0,0,43.71922
224230,03/09/13,8058,217390,159.6,159.6,0,0,66.61879
224233,03/09/13,8058,219844,280.0125,280.0125,0,0,25.29373
224234,03/09/13,8058,219009,192.375,218.7375,0,0,55.92476
224235,03/09/13,8058,219029,341.2875,341.2875,0,0,33.73329
224236,03/09/13,8058,222087,158.175,227.2875,0,0,61.125175
224237,03/09/13,8058,320485,234.4125,234.4125,0,0,16.059362
224238,03/09/13,8058,378934,234.4125,234.4125,0,1,9.447947
224239,03/09/13,8058,222765,277.1625,277.1625,0,0,40.857296
224240,03/09/13,8058,223245,221.5875,221.5875,0,0,44.481915
224243,03/09/13,8058,245387,401.85,469.5375,0,0,20.057352
224244,03/09/13,8058,245338,401.85,469.5375,0,0,36.596672
224248,03/09/13,8222,216418,112.575,112.575,0,0,148.32626
224249,03/09/13,8222,216419,112.575,112.575,0,0,90.16706
224250,03/09/13,8222,300021,113.2875,113.2875,0,0,56.018127
224251,03/09/13,8222,300291,71.25,116.85,0,0,15.58024
224253,03/09/13,8222,216425,135.375,135.375,0,0,84.211
224254,03/09/13,8222,216233,140.3625,140.3625,0,0,93.15469
224255,03/09/13,8222,217390,166.725,166.725,0,0,113.03891
224257,03/09/13,8222,219009,204.4875,204.4875,0,0,111.1154
224258,03/09/13,8222,219029,336.3,336.3,0,0,91.29514
224259,03/09/13,8222,222087,193.0875,227.2875,0,0,119.204124
224260,03/09/13,8222,320485,234.4125,234.4125,0,0,32.415363
224261,03/09/13,8222,378934,234.4125,234.4125,0,0,15.599894
224263,03/09/13,8222,222765,272.8875,272.8875,0,0,86.69991
224264,03/09/13,8222,223245,226.575,226.575,0,0,88.24928
224266,03/09/13,8222,398721,401.85,469.5375,0,0,20.569729
224267,03/09/13,8222,245387,401.85,469.5375,0,0,30.844084
224268,03/09/13,8222,245338,401.85,469.5375,0,0,51.924313
224270,03/09/13,8222,547934,177.4125,177.4125,0,0,20.818407
224273,03/09/13,8121,216418,87.6375,87.6375,0,0,31.525959
224277,03/09/13,8121,216425,131.1,131.1,0,0,12.023671
224278,03/09/13,8121,216233,131.8125,131.8125,0,0,25.211378
224279,03/09/13,8121,217390,136.0875,136.0875,0,0,35.376923
224280,03/09/13,8121,217217,260.775,260.775,0,0,12.3398
224281,03/09/13,8121,217777,259.35,259.35,0,0,13.743888
224282,03/09/13,8121,219844,266.475,266.475,0,0,16.227917
224283,03/09/13,8121,219009,190.95,190.95,0,0,43.96797
224284,03/09/13,8121,219029,309.9375,309.9375,0,0,24.20595
224285,03/09/13,8121,222087,222.3,222.3,0,0,53.07505
224286,03/09/13,8121,320485,234.4125,234.4125,0,0,21.24301
224287,03/09/13,8121,378934,234.4125,234.4125,0,0,10.3396015
224289,03/09/13,8121,222765,239.4,239.4,0,0,44.12686
224290,03/09/13,8121,223245,213.0375,213.0375,0,0,56.532463
224291,03/09/13,8121,223153,212.325,212.325,0,0,19.228876
224292,03/09/13,8121,398721,391.1625,391.1625,0,0,13.140876
224293,03/09/13,8121,245387,391.1625,391.1625,0,0,19.49605
224294,03/09/13,8121,245338,391.1625,391.1625,0,0,31.968796
224295,03/09/13,8218,216418,87.6375,87.6375,0,0,26.975334
224296,03/09/13,8218,216419,87.6375,87.6375,0,0,17.153791
224298,03/09/13,8218,216425,129.675,129.675,0,0,4.8658953
224299,03/09/13,8218,216233,130.3875,130.3875,0,0,15.551413
224300,03/09/13,8218,217390,114.0,129.675,0,0,29.15339
224301,03/09/13,8218,217217,264.3375,264.3375,0,0,7.460601
224304,03/09/13,8218,219009,111.15,190.95,0,1,74.22185
224305,03/09/13,8218,219029,309.9375,309.9375,0,0,14.872852
224306,03/09/13,8218,222087,181.6875,210.9,0,0,20.831802
224307,03/09/13,8218,320485,234.4125,234.4125,0,0,14.7029295
224310,03/09/13,8218,223245,213.0375,213.0375,0,0,49.151638
224311,03/09/13,8218,223153,212.325,212.325,0,0,11.176181
224314,03/09/13,8218,245338,391.1625,391.1625,0,0,26.408237
224317,03/09/13,8317,216419,88.35,88.35,0,0,33.795326
224318,03/09/13,8317,300021,86.925,86.925,0,0,24.86102
224320,03/09/13,8317,216425,126.825,126.825,0,0,14.06078
224321,03/09/13,8317,216233,126.1125,126.1125,0,0,38.49254
224322,03/09/13,8317,217390,139.65,139.65,0,0,48.51669
224323,03/09/13,8317,217217,255.7875,255.7875,0,0,7.4660187
224326,03/09/13,8317,219009,190.95,190.95,0,0,87.02078
224327,03/09/13,8317,219029,309.9375,309.9375,0,0,43.4782
224328,03/09/13,8317,222087,219.45,219.45,0,0,75.89176
224329,03/09/13,8317,320485,234.4125,234.4125,0,0,33.28281
224330,03/09/13,8317,378934,234.4125,234.4125,0,0,25.893589
224332,03/09/13,8317,222765,239.4,239.4,0,0,54.09737
224333,03/09/13,8317,223245,213.0375,213.0375,0,0,69.242645
224334,03/09/13,8317,223153,212.325,212.325,0,0,23.013899
224335,03/09/13,8317,398721,391.1625,391.1625,0,0,13.545641
224336,03/09/13,8317,245387,391.1625,391.1625,0,0,19.236963
224337,03/09/13,8317,245338,391.1625,391.1625,0,0,31.907183
224339,03/09/13,8317,547934,191.6625,191.6625,0,0,8.374704
224340,03/09/13,8317,679023,183.1125,234.4125,0,1,33.36505
224341,03/09/13,8317,546789,189.525,234.4125,0,1,42.585815
224344,03/09/13,8319,216425,125.4,125.4,0,0,9.229359
224345,03/09/13,8319,216233,129.675,129.675,0,0,29.601372
224346,03/09/13,8319,217390,170.2875,170.2875,0,0,11.884094
224348,03/09/13,8319,219844,260.775,260.775,0,0,17.44442
224349,03/09/13,8319,219009,204.4875,204.4875,0,0,22.366154
224350,03/09/13,8319,219029,249.375,327.0375,0,1,20.552229
224351,03/09/13,8319,222087,195.9375,241.5375,0,0,16.873154
224352,03/09/13,8319,222765,239.4,239.4,0,0,27.317547
224353,03/09/13,8319,223245,204.4875,241.5375,0,0,25.339436
224356,03/09/13,8319,245387,401.85,401.85,0,0,13.38918
224361,03/09/13,8392,300291,69.1125,108.3,0,0,4.5561447
224362,03/09/13,8392,216425,127.5375,127.5375,0,0,13.53317
224363,03/09/13,8392,216233,131.8125,131.8125,0,0,22.8625
224364,03/09/13,8392,217390,172.425,172.425,0,0,12.726347
224365,03/09/13,8392,217777,270.0375,270.0375,0,0,7.2581058
224367,03/09/13,8392,219009,218.7375,218.7375,0,0,26.630814
224368,03/09/13,8392,219029,327.0375,327.0375,0,1,6.371436
224369,03/09/13,8392,222087,219.45,219.45,0,0,22.259129
224372,03/09/13,8392,222765,239.4,239.4,0,0,22.783215
224373,03/09/13,8392,223245,241.5375,241.5375,0,0,20.617104
224376,03/09/13,8392,245338,401.85,401.85,0,0,19.792025
224377,03/09/13,8398,216418,112.575,112.575,0,0,98.74212
224378,03/09/13,8398,216419,112.575,112.575,0,0,72.603096
224379,03/09/13,8398,300021,113.2875,113.2875,0,0,29.033613
224381,03/09/13,8398,216425,138.9375,138.9375,0,0,40.805428
224382,03/09/13,8398,216233,141.075,141.075,0,0,59.276752
224383,03/09/13,8398,217390,170.2875,170.2875,0,0,81.32578
224386,03/09/13,8398,219009,217.3125,217.3125,0,0,69.13982
224387,03/09/13,8398,219029,341.2875,341.2875,0,0,56.434753
224388,03/09/13,8398,222087,192.375,227.2875,0,0,61.915234
224389,03/09/13,8398,320485,234.4125,234.4125,0,0,14.165917
224391,03/09/13,8398,222765,276.45,276.45,0,0,66.36849
224392,03/09/13,8398,223245,233.7,233.7,0,0,44.219994
224393,03/09/13,8398,223153,240.825,240.825,0,0,21.288319
224394,03/09/13,8398,398721,401.85,469.5375,0,0,19.762901
224395,03/09/13,8398,245387,401.85,469.5375,0,0,26.140854
224396,03/09/13,8398,245338,401.85,469.5375,0,1,53.25795
224397,03/09/13,8398,547934,177.4125,177.4125,0,0,4.954858
224399,03/09/13,8400,216418,111.8625,109.725,0,1,68.91193
224400,03/09/13,8400,216419,111.8625,109.725,0,1,51.166977
224401,03/09/13,8400,300021,109.725,112.575,0,1,21.725292
224403,03/09/13,8400,216425,140.3625,140.3625,0,0,33.649643
224404,03/09/13,8400,216233,139.65,139.65,0,0,31.937717
224405,03/09/13,8400,217390,171.7125,171.7125,0,0,24.940939
224409,03/09/13,8400,219009,211.6125,211.6125,0,0,41.62233
224410,03/09/13,8400,219029,334.1625,334.1625,0,0,60.39928
224411,03/09/13,8400,222087,202.35,227.2875,0,0,39.255516
224412,03/09/13,8400,222765,277.1625,277.1625,0,0,45.327656
224413,03/09/13,8400,223245,233.7,233.7,0,0,47.827656
224414,03/09/13,8400,223153,240.825,240.825,0,0,24.280844
224415,03/09/13,8400,398721,401.85,469.5375,0,0,19.873457
224417,03/09/13,8400,245338,401.85,469.5375,0,0,39.37559
224418,03/09/13,8422,216418,87.6375,87.6375,0,0,23.6595
224419,03/09/13,8422,216419,86.2125,86.2125,0,0,23.209845
224422,03/09/13,8422,216233,128.25,128.25,0,0,14.617929
224423,03/09/13,8422,217390,124.6875,138.9375,0,0,15.391525
224427,03/09/13,8422,219009,190.95,190.95,0,0,55.652092
224428,03/09/13,8422,219029,309.9375,309.9375,0,0,25.239153
224429,03/09/13,8422,222087,213.75,213.75,0,0,65.39253
224430,03/09/13,8422,320485,234.4125,234.4125,0,0,20.591326
224431,03/09/13,8422,378934,234.4125,234.4125,0,0,11.082419
224432,03/09/13,8422,222765,239.4,239.4,0,0,34.739376
224433,03/09/13,8422,223245,213.0375,213.0375,0,0,51.52745
224434,03/09/13,8422,223153,212.325,212.325,0,0,15.22695
224436,03/09/13,8422,245387,391.1625,391.1625,0,0,13.674564
224437,03/09/13,8422,245338,391.1625,391.1625,0,0,27.16173
224440,03/09/13,8438,216418,86.925,86.925,0,0,52.492176
224441,03/09/13,8438,216419,87.6375,87.6375,0,0,48.47854
224442,03/09/13,8438,300021,89.0625,89.0625,0,0,24.127523
224444,03/09/13,8438,216425,129.675,129.675,0,0,21.23264
224445,03/09/13,8438,216233,124.6875,124.6875,0,0,39.51879
224446,03/09/13,8438,217390,159.6,159.6,0,0,47.79237
224447,03/09/13,8438,217217,264.3375,264.3375,0,0,18.295067
224448,03/09/13,8438,217777,262.9125,262.9125,0,0,20.703325
224449,03/09/13,8438,219844,268.6125,268.6125,0,0,24.555595
224450,03/09/13,8438,219009,200.2125,200.2125,0,0,87.050766
224451,03/09/13,8438,219029,322.7625,322.7625,0,0,36.798706
224452,03/09/13,8438,222087,185.9625,240.1125,0,0,57.14835
224453,03/09/13,8438,320485,234.4125,234.4125,0,0,29.626307
224454,03/09/13,8438,378934,234.4125,234.4125,0,0,19.582277
224456,03/09/13,8438,222765,239.4,239.4,0,0,53.338715
224457,03/09/13,8438,223245,233.7,233.7,0,0,56.82641
224458,03/09/13,8438,223153,235.8375,235.8375,0,0,31.37982
224459,03/09/13,8438,398721,401.85,401.85,0,0,16.621952
224460,03/09/13,8438,245387,401.85,401.85,0,0,21.673195
224461,03/09/13,8438,245338,401.85,401.85,0,0,41.887188
224462,03/09/13,8438,600934,533.6625,533.6625,0,0,8.041189
224464,03/09/13,8555,216418,84.7875,84.7875,0,0,12.589294
224465,03/09/13,8555,216419,88.35,88.35,0,0,12.449249
224469,03/09/13,8555,216233,128.25,128.25,0,0,13.164552
224470,03/09/13,8555,217390,138.9375,138.9375,0,0,21.580488
224474,03/09/13,8555,219009,190.95,190.95,0,0,15.781115
224475,03/09/13,8555,219029,245.1,309.9375,0,1,20.880175
224476,03/09/13,8555,222087,239.4,239.4,0,0,26.185411
224479,03/09/13,8555,223245,211.6125,211.6125,0,0,21.197832
224480,03/09/13,8555,223153,205.2,205.2,0,0,1.6797292
224483,03/09/13,8555,245338,391.1625,391.1625,0,0,23.215395
224484,03/09/13,8562,216418,112.575,105.45,0,1,132.91113
224485,03/09/13,8562,216419,112.575,105.45,0,1,91.29163
224486,03/09/13,8562,300021,112.575,109.725,0,1,58.613117
224488,03/09/13,8562,216425,138.225,138.225,0,0,49.069286
224489,03/09/13,8562,216233,138.225,138.225,0,0,47.41954
224490,03/09/13,8562,217390,175.9875,175.9875,0,0,78.397095
224494,03/09/13,8562,219009,196.65,196.65,0,0,81.29866
224495,03/09/13,8562,219029,235.8375,312.075,0,0,56.95935
224496,03/09/13,8562,222087,171.7125,227.2875,0,0,73.16018
224497,03/09/13,8562,320485,234.4125,234.4125,0,0,27.629187
224498,03/09/13,8562,378934,234.4125,234.4125,0,0,17.810379
224499,03/09/13,8562,222765,276.45,276.45,0,0,62.03098
224500,03/09/13,8562,223245,232.275,232.275,0,0,59.06732
224501,03/09/13,8562,223153,240.825,240.825,0,0,28.671177
224502,03/09/13,8562,398721,401.85,469.5375,0,0,17.054586
224503,03/09/13,8562,245387,401.85,469.5375,0,0,22.316603
224504,03/09/13,8562,245338,401.85,469.5375,0,0,42.97101
224506,03/09/13,8562,547934,177.4125,177.4125,0,0,18.001663
224511,03/09/13,8869,216418,113.2875,109.725,0,1,120.47781
224512,03/09/13,8869,216419,112.575,110.4375,0,1,91.15952
224513,03/09/13,8869,300021,112.575,112.575,0,1,56.701084
224516,03/09/13,8869,216425,138.9375,138.9375,0,0,63.56877
224517,03/09/13,8869,216233,139.65,139.65,0,0,70.72268
224518,03/09/13,8869,217390,176.7,176.7,0,0,100.95263
224519,03/09/13,8869,217217,282.15,282.15,0,0,30.943644
224522,03/09/13,8869,219009,204.4875,204.4875,0,0,56.11823
224523,03/09/13,8869,219029,324.1875,324.1875,0,0,46.7436
224524,03/09/13,8869,222087,190.2375,227.2875,0,0,72.27205
224527,03/09/13,8869,222765,277.1625,277.1625,0,0,61.87914
224528,03/09/13,8869,223245,233.7,233.7,0,0,49.68748
224529,03/09/13,8869,223153,240.825,240.825,0,0,24.797813
224531,03/09/13,8869,245387,401.85,469.5375,0,0,24.034966
224532,03/09/13,8869,245338,401.85,469.5375,0,0,40.923454
224533,03/09/13,8869,679023,190.2375,234.4125,0,1,63.619427
224535,03/09/13,8991,216418,86.925,86.925,0,0,63.55134
224536,03/09/13,8991,216419,87.6375,87.6375,0,0,55.808193
224537,03/09/13,8991,300021,87.6375,87.6375,0,0,28.605343
224539,03/09/13,8991,216425,120.4125,120.4125,0,0,23.563074
224540,03/09/13,8991,216233,130.3875,130.3875,0,0,33.881657
224541,03/09/13,8991,217390,121.8375,121.8375,0,0,43.28745
224542,03/09/13,8991,217217,264.3375,264.3375,0,0,12.496983
224543,03/09/13,8991,217777,260.775,260.775,0,0,12.877128
224544,03/09/13,8991,219844,262.2,262.2,0,0,15.26004
224545,03/09/13,8991,219009,180.2625,180.2625,0,0,81.96098
224546,03/09/13,8991,219029,309.9375,309.9375,0,0,26.874891
224547,03/09/13,8991,222087,225.15,225.15,0,0,70.204575
224548,03/09/13,8991,320485,234.4125,234.4125,0,0,26.320465
224549,03/09/13,8991,378934,218.025,218.025,0,0,14.388316
224550,03/09/13,8991,222765,239.4,239.4,0,0,44.161423
224551,03/09/13,8991,223245,213.0375,213.0375,0,0,65.89415
224552,03/09/13,8991,223153,212.325,212.325,0,0,28.831535
224553,03/09/13,8991,398721,391.1625,391.1625,0,1,15.19696
224554,03/09/13,8991,245387,391.1625,483.7875,0,1,24.814991
224555,03/09/13,8991,245338,391.1625,391.1625,0,1,41.701714
224556,03/09/13,8991,600934,533.6625,533.6625,0,0,3.4696872
224557,03/09/13,8991,547934,191.6625,191.6625,0,0,3.1830893
224559,03/09/13,8991,546789,189.525,234.4125,0,0,7.062684
224560,03/09/13,8911,216418,84.7875,84.7875,0,0,23.68316
224561,03/09/13,8911,216419,88.35,88.35,0,0,20.829636
224563,03/09/13,8911,216425,128.9625,128.9625,0,0,10.7484665
224564,03/09/13,8911,216233,121.125,121.125,0,0,20.538563
224565,03/09/13,8911,217390,137.5125,137.5125,0,0,30.695747
224566,03/09/13,8911,217217,258.6375,258.6375,0,0,13.7137985
224567,03/09/13,8911,219844,266.475,266.475,0,0,11.721279
224568,03/09/13,8911,219009,181.6875,181.6875,0,0,35.570812
224569,03/09/13,8911,219029,302.8125,302.8125,0,0,21.842682
224570,03/09/13,8911,222087,222.3,222.3,0,0,40.432926
224571,03/09/13,8911,222765,239.4,239.4,0,0,30.881626
224572,03/09/13,8911,223245,213.0375,213.0375,0,0,48.892975
224573,03/09/13,8911,223153,212.325,212.325,0,0,13.530768
224575,03/09/13,8911,245387,391.1625,391.1625,0,0,17.522488
224576,03/09/13,8911,245338,391.1625,391.1625,0,0,27.912535
224577,03/09/13,9001,216419,113.2875,113.2875,0,0,-0.48028925
224585,03/09/13,9001,223245,200.2125,233.7,0,0,33.353226
224589,03/09/13,9043,216418,111.8625,111.8625,0,0,66.04004
224590,03/09/13,9043,216419,113.2875,113.2875,0,0,38.223156
224591,03/09/13,9043,300021,112.575,112.575,0,0,16.754663
224593,03/09/13,9043,216425,134.6625,134.6625,0,0,22.191618
224594,03/09/13,9043,216233,141.7875,141.7875,0,0,34.433796
224595,03/09/13,9043,217390,172.425,172.425,0,0,44.25039
224596,03/09/13,9043,219009,209.475,209.475,0,0,55.0077
224597,03/09/13,9043,219029,309.9375,309.9375,0,0,17.239136
224598,03/09/13,9043,222087,196.65,227.2875,0,0,39.13624
224599,03/09/13,9043,320485,234.4125,234.4125,0,0,12.027617
224601,03/09/13,9043,222765,277.1625,277.1625,0,0,31.177998
224602,03/09/13,9043,223245,233.7,233.7,0,0,34.285294
224603,03/09/13,9043,223153,240.825,240.825,0,0,10.078093
224606,03/09/13,9043,245338,401.85,469.5375,0,0,27.85869
224608,03/09/13,9043,547934,177.4125,177.4125,0,0,-2.4755943
224609,03/09/13,9092,216418,89.0625,89.0625,0,0,35.434628
224610,03/09/13,9092,216419,88.35,88.35,0,0,32.554913
224611,03/09/13,9092,216425,131.1,131.1,0,0,9.034799
224612,03/09/13,9092,216233,133.2375,133.2375,0,0,25.12412
224613,03/09/13,9092,217390,133.2375,133.2375,0,0,30.62932
224614,03/09/13,9092,219844,270.0375,270.0375,0,0,7.061529
224615,03/09/13,9092,219009,184.5375,184.5375,0,0,53.501293
224616,03/09/13,9092,219029,309.9375,309.9375,0,0,21.492205
224617,03/09/13,9092,222087,228.7125,228.7125,0,0,47.47252
224618,03/09/13,9092,320485,234.4125,234.4125,0,0,14.986673
224619,03/09/13,9092,378934,234.4125,234.4125,0,0,8.213873
224620,03/09/13,9092,222765,237.975,237.975,0,0,34.215176
224621,03/09/13,9092,223245,213.0375,213.0375,0,0,50.664307
224622,03/09/13,9092,223153,212.325,212.325,0,0,16.795174
224623,03/09/13,9092,398721,355.5375,355.5375,0,0,8.281422
224624,03/09/13,9092,245387,391.1625,391.1625,0,0,11.757978
224625,03/09/13,9092,245338,391.1625,391.1625,0,0,26.441196
224627,03/09/13,9092,679023,188.8125,234.4125,0,1,22.59405
224628,03/09/13,9092,546789,191.6625,234.4125,0,1,45.820976
224629,03/09/13,9112,216418,112.575,109.725,0,1,178.21346
224630,03/09/13,9112,216419,112.575,112.575,0,0,115.395
224631,03/09/13,9112,300021,111.8625,109.0125,0,1,86.98712
224634,03/09/13,9112,216425,136.8,136.8,0,0,68.63674
224635,03/09/13,9112,216233,138.225,138.225,0,0,78.595085
224636,03/09/13,9112,217390,171.7125,171.7125,0,0,102.675385
224639,03/09/13,9112,219844,278.5875,278.5875,0,0,31.18922
224640,03/09/13,9112,219009,207.3375,207.3375,0,0,126.06897
224641,03/09/13,9112,219029,337.725,337.725,0,0,73.27315
224642,03/09/13,9112,222087,195.225,226.575,0,0,120.660484
224643,03/09/13,9112,320485,234.4125,234.4125,0,0,32.713844
224647,03/09/13,9112,222765,275.025,275.025,0,0,62.37424
224648,03/09/13,9112,223245,233.7,233.7,0,0,60.17549
224649,03/09/13,9112,223153,124.6875,229.425,0,0,103.15597
224651,03/09/13,9112,245387,401.85,469.5375,0,0,21.787302
224652,03/09/13,9112,245338,401.85,469.5375,0,0,41.960106
224654,03/09/13,9112,547934,177.4125,177.4125,0,0,18.172277
224655,03/09/13,9112,673209,284.2875,349.125,1,0,30.429422
224657,03/09/13,9132,216419,84.7875,84.7875,0,0,4.388659
224659,03/09/13,9132,216425,133.2375,133.2375,0,0,15.8732195
224660,03/09/13,9132,216233,131.1,131.1,0,0,22.058186
224662,03/09/13,9132,217217,263.625,263.625,0,0,6.623285
224664,03/09/13,9132,219009,176.7,176.7,0,0,39.06131
224665,03/09/13,9132,219029,309.9375,309.9375,0,0,18.268358
224666,03/09/13,9132,222087,138.225,242.25,0,0,50.625587
224667,03/09/13,9132,222765,239.4,239.4,0,0,24.60202
224668,03/09/13,9132,223245,213.0375,213.0375,0,0,75.40252
224669,03/09/13,9132,223153,212.325,212.325,0,0,26.181139
224675,03/09/13,9147,216418,113.2875,113.2875,0,0,68.40387
224676,03/09/13,9147,216419,113.2875,113.2875,0,0,59.30652
224677,03/09/13,9147,300021,113.2875,113.2875,0,0,36.435783
224679,03/09/13,9147,216425,129.675,129.675,0,0,42.6586
224680,03/09/13,9147,216233,132.525,132.525,0,0,52.456345
224681,03/09/13,9147,217390,173.85,173.85,0,0,57.28256
224685,03/09/13,9147,219009,208.05,208.05,0,0,65.29195
224686,03/09/13,9147,219029,337.0125,337.0125,0,0,39.312363
224687,03/09/13,9147,222087,184.5375,227.2875,0,0,54.695236
224689,03/09/13,9147,222765,277.1625,277.1625,0,0,41.86028
224690,03/09/13,9147,223245,233.7,233.7,0,0,43.56674
224692,03/09/13,9147,398721,401.85,469.5375,0,0,12.425446
224694,03/09/13,9147,245338,401.85,469.5375,0,0,35.152798
224695,03/09/13,9147,547934,177.4125,177.4125,0,0,0.51839054
224697,03/09/13,9164,216418,112.575,112.575,0,0,85.30444
224698,03/09/13,9164,216419,110.4375,110.4375,0,0,85.215164
224699,03/09/13,9164,300021,113.2875,113.2875,0,0,27.469252
224700,03/09/13,9164,216425,138.225,138.225,0,0,42.705086
224701,03/09/13,9164,216233,140.3625,140.3625,0,0,41.166786
224702,03/09/13,9164,217390,159.6,159.6,0,0,73.80069
224704,03/09/13,9164,219009,205.9125,205.9125,0,0,70.183624
224705,03/09/13,9164,219029,341.2875,341.2875,0,0,38.53598
224706,03/09/13,9164,222087,185.9625,227.2875,0,0,71.55193
224707,03/09/13,9164,320485,234.4125,219.45,0,1,36.57946
224708,03/09/13,9164,378934,210.9,234.4125,0,1,27.831629
224709,03/09/13,9164,222765,282.15,282.15,0,0,57.921837
224710,03/09/13,9164,223245,233.7,233.7,0,0,47.54391
224711,03/09/13,9164,223153,240.825,240.825,0,0,25.150316
224713,03/09/13,9164,245387,401.85,469.5375,0,0,17.605888
224714,03/09/13,9164,245338,401.85,469.5375,0,0,37.389996
224715,03/09/13,9164,600934,533.6625,533.6625,0,0,3.2339644
224716,03/09/13,9164,547934,177.4125,177.4125,0,0,12.573248
224719,03/09/13,9178,216233,132.525,132.525,0,0,15.355728
224723,03/09/13,9178,219009,190.95,190.95,0,0,17.901903
224726,03/09/13,9178,222765,218.7375,228.0,0,1,23.186878
224727,03/09/13,9178,223245,213.0375,213.0375,0,0,57.7493
224728,03/09/13,9178,223153,202.35,202.35,0,0,18.057018
224730,03/09/13,9178,245338,391.1625,391.1625,0,0,25.796959
224732,03/09/13,9190,216419,87.6375,87.6375,0,0,34.870045
224733,03/09/13,9190,300021,88.35,88.35,0,0,23.051453
224735,03/09/13,9190,327492,69.1125,104.025,0,1,20.055864
224736,03/09/13,9190,216425,132.525,132.525,0,0,24.472553
224737,03/09/13,9190,216233,126.825,126.825,0,0,60.98874
224738,03/09/13,9190,217390,172.425,172.425,0,0,35.736866
224739,03/09/13,9190,217217,260.775,260.775,0,0,12.521057
224740,03/09/13,9190,217777,270.0375,270.0375,0,0,11.422066
224742,03/09/13,9190,219009,213.0375,213.0375,0,0,112.98272
224743,03/09/13,9190,219029,327.0375,327.0375,0,0,39.91766
224744,03/09/13,9190,222087,235.125,235.125,0,0,74.79815
224745,03/09/13,9190,320485,234.4125,234.4125,0,0,31.44914
224746,03/09/13,9190,378934,234.4125,234.4125,0,0,18.681131
224749,03/09/13,9190,222765,239.4,239.4,0,0,55.1193
224750,03/09/13,9190,223245,241.5375,241.5375,0,0,44.67267
224751,03/09/13,9190,223153,235.8375,235.8375,0,0,20.498787
224753,03/09/13,9190,245387,401.85,401.85,0,0,21.51636
224754,03/09/13,9190,245338,401.85,401.85,0,0,34.108875
224758,03/09/13,9221,216418,85.5,85.5,0,0,21.96523
224760,03/09/13,9221,300021,86.925,86.925,0,0,6.85405
224761,03/09/13,9221,216425,128.9625,128.9625,0,0,14.714073
224762,03/09/13,9221,216233,130.3875,130.3875,0,0,36.71194
224763,03/09/13,9221,217390,166.0125,166.0125,0,0,41.978542
224765,03/09/13,9221,217777,267.1875,267.1875,0,0,21.048807
224766,03/09/13,9221,219844,256.5,256.5,0,0,22.226133
224767,03/09/13,9221,219009,218.7375,218.7375,0,0,41.639687
224768,03/09/13,9221,219029,327.0375,327.0375,0,0,25.54687
224769,03/09/13,9221,222087,195.225,228.0,0,0,23.654917
224771,03/09/13,9221,378934,234.4125,234.4125,0,0,2.536421
224772,03/09/13,9221,222765,239.4,239.4,0,0,37.44487
