datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012-02-27 14:00:00,1,0,1,1,18.86,22.725,36,19.0012,,,1.0271045
2012-02-27 15:00:00,1,0,1,1,21.32,25.0,25,27.9993,,,0.9718211
2012-02-27 16:00:00,1,0,1,1,22.14,25.76,26,30.0026,,,1.0132108
2012-02-27 17:00:00,1,0,1,1,22.14,25.76,24,30.0026,,,0.99350256
2012-02-27 18:00:00,1,0,1,1,21.32,25.0,27,27.9993,,,0.9969699
2012-02-27 19:00:00,1,0,1,1,20.5,24.24,29,26.0027,,,0.99141634
2012-02-27 20:00:00,1,0,1,1,19.68,23.485,33,23.9994,,,1.014991
2012-02-27 21:00:00,1,0,1,1,18.86,22.725,36,19.0012,,,1.0275857
2012-02-27 22:00:00,1,0,1,1,18.04,21.97,44,16.9979,,,1.0913664
2012-02-27 23:00:00,1,0,1,1,17.22,21.21,50,11.0014,,,1.162863
2012-02-28 00:00:00,1,0,1,1,17.22,21.21,54,8.9981,,,1.2394667
2012-02-28 01:00:00,1,0,1,1,15.58,19.695,62,11.0014,,,1.239047
2012-02-28 02:00:00,1,0,1,1,16.4,20.455,54,7.0015,,,1.2443894
2012-02-28 03:00:00,1,0,1,1,16.4,20.455,32,23.9994,,,1.0499325
2012-02-28 04:00:00,1,0,1,1,13.12,14.395,42,23.9994,,,1.1676781
2012-02-28 05:00:00,1,0,1,1,13.12,14.395,42,23.9994,,,1.1677823
2012-02-28 06:00:00,1,0,1,1,12.3,13.635,45,22.0028,,,1.1817641
2012-02-28 07:00:00,1,0,1,1,11.48,12.88,45,19.9995,,,1.1797941
2012-02-28 08:00:00,1,0,1,1,10.66,12.12,48,19.0012,,,1.1926055
2012-02-28 09:00:00,1,0,1,1,11.48,12.88,45,23.9994,,,1.2068002
2012-02-28 10:00:00,1,0,1,1,12.3,13.635,42,19.9995,,,1.1533529
2012-02-28 11:00:00,1,0,1,1,13.94,15.91,36,16.9979,,,1.0807471
2012-02-28 12:00:00,1,0,1,1,14.76,17.425,34,8.9981,,,1.14579
2012-02-28 13:00:00,1,0,1,1,14.76,18.18,32,7.0015,,,1.1697836
2012-02-28 14:00:00,1,0,1,1,16.4,20.455,28,7.0015,,,1.20315
2012-02-28 15:00:00,1,0,1,1,17.22,21.21,26,6.0032,,,1.2217257
2012-02-28 16:00:00,1,0,1,1,17.22,21.21,28,6.0032,,,1.2327714
2012-02-28 17:00:00,1,0,1,1,17.22,21.21,26,6.0032,,,1.221843
2012-02-28 18:00:00,1,0,1,1,17.22,21.21,28,11.0014,,,1.1492705
2012-02-28 19:00:00,1,0,1,1,17.22,21.21,26,0.0,,,1.278084
2012-02-28 20:00:00,1,0,1,1,16.4,20.455,30,8.9981,,,1.1819563
2012-02-28 21:00:00,1,0,1,1,13.94,17.425,46,7.0015,,,1.1927485
2012-02-28 22:00:00,1,0,1,1,13.94,17.425,46,7.0015,,,1.1928182
2012-02-28 23:00:00,1,0,1,1,13.12,15.15,53,15.0013,,,1.1636674
2012-02-29 00:00:00,1,0,1,1,13.12,16.665,53,7.0015,,,1.2265909
2012-02-29 01:00:00,1,0,1,1,13.12,16.665,49,7.0015,,,1.2150666
2012-02-29 02:00:00,1,0,1,1,12.3,14.395,56,15.0013,,,1.2087634
2012-02-29 03:00:00,1,0,1,1,11.48,15.15,70,6.0032,,,1.2273922
2012-02-29 05:00:00,1,0,1,1,10.66,14.395,75,6.0032,,,1.2183559
2012-02-29 06:00:00,1,0,1,2,11.48,15.15,75,6.0032,,,1.292139
2012-02-29 07:00:00,1,0,1,2,10.66,13.635,81,8.9981,,,1.3240557
2012-02-29 08:00:00,1,0,1,2,11.48,14.395,75,7.0015,,,1.283294
2012-02-29 09:00:00,1,0,1,3,12.3,15.15,81,11.0014,,,1.1995375
2012-02-29 10:00:00,1,0,1,3,12.3,15.15,81,11.0014,,,1.1995776
2012-02-29 11:00:00,1,0,1,3,12.3,14.395,87,12.998,,,1.2172141
2012-02-29 12:00:00,1,0,1,3,13.12,15.15,93,22.0028,,,1.406783
2012-02-29 13:00:00,1,0,1,2,14.76,16.665,93,23.9994,,,1.5697063
2012-02-29 14:00:00,1,0,1,2,14.76,16.665,93,23.9994,,,1.569756
2012-02-29 15:00:00,1,0,1,2,16.4,20.455,82,19.0012,,,1.5264915
2012-02-29 16:00:00,1,0,1,3,16.4,20.455,82,15.0013,,,1.3504908
2012-02-29 17:00:00,1,0,1,2,16.4,20.455,87,11.0014,,,1.3508072
2012-02-29 18:00:00,1,0,1,3,16.4,20.455,87,0.0,,,1.1181263
2012-02-29 19:00:00,1,0,1,2,16.4,20.455,87,7.0015,,,1.2840483
2012-02-29 20:00:00,1,0,1,3,17.22,21.21,88,11.0014,,,1.269668
2012-02-29 21:00:00,1,0,1,3,17.22,21.21,88,11.0014,,,1.2696973
2012-02-29 22:00:00,1,0,1,3,17.22,21.21,94,16.9979,,,1.4074398
2012-02-29 23:00:00,1,0,1,3,17.22,21.21,94,16.9979,,,1.4074849
2012-03-20 00:00:00,1,0,1,2,22.96,26.515,78,6.0032,,,1.4150913
2012-03-20 01:00:00,1,0,1,1,22.14,25.76,88,0.0,,,1.598735
2012-03-20 02:00:00,1,0,1,1,22.14,25.76,88,6.0032,,,1.5680884
2012-03-20 03:00:00,1,0,1,2,22.14,25.76,88,0.0,,,1.4486529
2012-03-20 04:00:00,1,0,1,2,21.32,25.0,88,8.9981,,,1.432638
2012-03-20 05:00:00,1,0,1,2,21.32,25.0,94,0.0,,,1.4312208
2012-03-20 06:00:00,1,0,1,2,21.32,25.0,94,11.0014,,,1.4142176
2012-03-20 07:00:00,1,0,1,3,21.32,25.0,94,15.0013,,,1.4683181
2012-03-20 08:00:00,1,0,1,2,21.32,25.0,88,7.0015,,,1.4433166
2012-03-20 09:00:00,1,0,1,2,22.14,25.76,88,11.0014,,,1.4291195
2012-03-20 10:00:00,1,0,1,1,22.14,25.76,88,12.998,,,1.5492612
2012-03-20 11:00:00,1,0,1,1,23.78,27.275,83,8.9981,,,1.5980537
2012-03-20 12:00:00,1,0,1,1,24.6,28.79,78,16.9979,,,1.5594751
2012-03-20 13:00:00,1,0,1,1,24.6,28.79,78,12.998,,,1.5896157
2012-03-20 14:00:00,1,0,1,2,24.6,29.545,73,11.0014,,,1.4194394
2012-03-20 15:00:00,1,0,1,2,25.42,30.305,69,7.0015,,,1.4346279
2012-03-20 16:00:00,1,0,1,1,25.42,30.305,66,15.0013,,,1.5806527
2012-03-20 17:00:00,1,0,1,1,24.6,29.545,73,12.998,,,1.5866039
2012-03-20 18:00:00,1,0,1,1,24.6,29.545,69,16.9979,,,1.5693688
2012-03-20 19:00:00,1,0,1,1,23.78,27.275,73,8.9981,,,1.6121739
2012-03-20 20:00:00,1,0,1,1,23.78,27.275,68,6.0032,,,1.6624159
2012-03-20 21:00:00,1,0,1,1,22.96,26.515,73,0.0,,,1.7177087
2012-03-20 22:00:00,1,0,1,1,22.14,25.76,77,0.0,,,1.7035772
2012-03-20 23:00:00,1,0,1,1,21.32,25.0,83,0.0,,,1.6663429
2012-03-21 00:00:00,2,0,1,1,21.32,25.0,88,0.0,,,1.4617388
2012-03-21 01:00:00,2,0,1,1,21.32,25.0,83,6.0032,,,1.4704686
2012-03-21 02:00:00,2,0,1,1,20.5,24.24,88,8.9981,,,1.462405
2012-03-21 03:00:00,2,0,1,2,20.5,24.24,88,12.998,,,1.511257
2012-03-21 04:00:00,2,0,1,2,20.5,24.24,88,8.9981,,,1.477939
2012-03-21 05:00:00,2,0,1,2,20.5,24.24,88,8.9981,,,1.4780167
2012-03-21 06:00:00,2,0,1,2,19.68,23.485,94,15.0013,,,1.5600328
2012-03-21 07:00:00,2,0,1,3,19.68,23.485,94,12.998,,,1.5037622
2012-03-21 08:00:00,2,0,1,3,19.68,23.485,94,7.0015,,,1.4516424
2012-03-21 09:00:00,2,0,1,2,20.5,24.24,88,11.0014,,,1.4919306
2012-03-21 10:00:00,2,0,1,2,21.32,25.0,83,11.0014,,,1.4847889
2012-03-21 11:00:00,2,0,1,2,21.32,25.0,83,11.0014,,,1.4848636
2012-03-21 12:00:00,2,0,1,2,22.14,25.76,77,0.0,,,1.4698915
2012-03-21 13:00:00,2,0,1,2,22.14,25.76,83,0.0,,,1.4380972
2012-03-21 14:00:00,2,0,1,2,22.96,26.515,78,0.0,,,1.4664533
2012-03-21 15:00:00,2,0,1,2,22.96,26.515,78,0.0,,,1.4665086
2012-03-21 16:00:00,2,0,1,1,23.78,27.275,73,0.0,,,1.5798345
2012-03-21 17:00:00,2,0,1,1,24.6,29.545,69,6.0032,,,1.6030842
2012-03-21 18:00:00,2,0,1,1,24.6,29.545,69,0.0,,,1.6293188
2012-03-21 19:00:00,2,0,1,1,24.6,30.305,64,0.0,,,1.6571156
2012-03-21 20:00:00,2,0,1,1,22.96,26.515,78,6.0032,,,1.5295123
2012-03-21 21:00:00,2,0,1,1,22.14,25.76,83,7.0015,,,1.5034033
2012-03-21 22:00:00,2,0,1,1,21.32,25.0,83,11.0014,,,1.5091177
2012-03-21 23:00:00,2,0,1,1,22.14,25.76,77,0.0,,,1.533188
2012-03-22 00:00:00,2,0,1,1,21.32,25.0,83,6.0032,,,1.4726462
2012-03-22 01:00:00,2,0,1,1,21.32,25.0,83,6.0032,,,1.4721739
2012-03-22 02:00:00,2,0,1,1,21.32,25.0,83,6.0032,,,1.4710114
2012-03-22 03:00:00,2,0,1,1,21.32,25.0,83,6.0032,,,1.471083
2012-03-22 04:00:00,2,0,1,2,19.68,23.485,100,6.0032,,,1.4431823
2012-03-22 05:00:00,2,0,1,2,19.68,23.485,100,6.0032,,,1.4432459
2012-03-22 06:00:00,2,0,1,2,19.68,23.485,100,6.0032,,,1.4433101
2012-03-22 07:00:00,2,0,1,2,19.68,23.485,100,6.0032,,,1.4433744
2012-03-22 08:00:00,2,0,1,2,20.5,24.24,94,6.0032,,,1.431705
2012-03-22 09:00:00,2,0,1,2,20.5,24.24,94,6.0032,,,1.4317852
2012-03-22 10:00:00,2,0,1,2,20.5,24.24,100,6.0032,,,1.4441935
2012-03-22 11:00:00,2,0,1,2,21.32,25.0,94,0.0,,,1.3993345
2012-03-22 12:00:00,2,0,1,2,22.14,25.76,88,12.998,,,1.4600261
2012-03-22 13:00:00,2,0,1,1,23.78,27.275,78,6.0032,,,1.5671746
2012-03-22 14:00:00,2,0,1,1,24.6,29.545,73,7.0015,,,1.6118436
2012-03-22 15:00:00,2,0,1,1,25.42,30.305,69,12.998,,,1.6807712
2012-03-22 16:00:00,2,0,1,1,26.24,30.305,65,12.998,,,1.6829828
2012-03-22 17:00:00,2,0,1,1,27.06,31.06,65,11.0014,,,1.6724157
2012-03-22 18:00:00,2,0,1,1,27.06,31.06,65,11.0014,,,1.672441
2012-03-22 19:00:00,2,0,1,1,27.06,31.06,61,0.0,,,1.7240409
2012-03-22 20:00:00,2,0,1,1,25.42,29.545,73,19.0012,,,1.7079176
2012-03-22 21:00:00,2,0,1,1,23.78,27.275,78,11.0014,,,1.5934056
2012-03-22 22:00:00,2,0,1,1,22.96,26.515,83,12.998,,,1.569045
2012-03-22 23:00:00,2,0,1,1,22.96,26.515,83,6.0032,,,1.5267242
2012-03-23 00:00:00,2,0,1,1,22.96,26.515,83,0.0,,,1.5481727
2012-03-23 01:00:00,2,0,1,1,22.14,25.76,88,0.0,,,1.5035866
2012-03-23 02:00:00,2,0,1,1,22.14,25.76,88,6.0032,,,1.4933429
2012-03-23 03:00:00,2,0,1,1,21.32,25.0,88,7.0015,,,1.4700319
2012-03-23 04:00:00,2,0,1,2,20.5,24.24,94,7.0015,,,1.410335
2012-03-23 05:00:00,2,0,1,2,20.5,24.24,94,0.0,,,1.3861512
2012-03-23 06:00:00,2,0,1,2,20.5,24.24,88,0.0,,,1.3866175
2012-03-23 07:00:00,2,0,1,2,20.5,24.24,93,8.9981,,,1.4224654
2012-03-23 08:00:00,2,0,1,2,20.5,24.24,94,8.9981,,,1.423261
2012-03-23 09:00:00,2,0,1,2,21.32,25.0,90,6.0032,,,1.3859552
2012-03-23 10:00:00,2,0,1,2,22.96,26.515,88,7.0015,,,1.3947117
2012-03-23 11:00:00,2,0,1,2,25.42,29.545,73,7.0015,,,1.4236027
2012-03-23 12:00:00,2,0,1,2,27.06,31.06,61,15.0013,,,1.4957222
2012-03-23 13:00:00,2,0,1,2,28.7,32.575,48,0.0,,,1.7756225
2012-03-23 14:00:00,2,0,1,2,29.52,32.575,42,7.0015,,,1.7774005
2012-03-23 15:00:00,2,0,1,2,29.52,32.575,42,8.9981,,,1.7615714
2012-03-23 16:00:00,2,0,1,2,29.52,32.575,42,11.0014,,,1.7437986
2012-03-23 17:00:00,2,0,1,2,29.52,32.575,42,11.0014,,,1.7438538
2012-03-23 18:00:00,2,0,1,1,28.7,31.82,45,11.0014,,,1.8757379
2012-03-23 19:00:00,2,0,1,1,27.06,31.06,50,12.998,,,1.7542208
2012-03-23 20:00:00,2,0,1,1,27.06,31.06,47,8.9981,,,1.7845576
2012-03-23 21:00:00,2,0,1,1,25.42,31.06,53,7.0015,,,1.7509626
2012-03-23 22:00:00,2,0,1,1,24.6,30.305,64,19.0012,,,1.7241828
2012-03-23 23:00:00,2,0,1,1,24.6,29.545,69,16.9979,,,1.7024252
2012-03-24 00:00:00,2,0,0,1,23.78,27.275,68,0.0,,,1.7947011
2012-03-24 01:00:00,2,0,0,1,22.96,26.515,73,6.0032,,,1.729843
2012-03-24 02:00:00,2,0,0,1,22.14,25.76,77,7.0015,,,1.7119908
2012-03-24 03:00:00,2,0,0,1,22.14,25.76,77,7.0015,,,1.7120161
2012-03-24 04:00:00,2,0,0,1,21.32,25.0,83,6.0032,,,1.6952254
2012-03-24 05:00:00,2,0,0,2,21.32,25.0,83,11.0014,,,1.6071991
2012-03-24 06:00:00,2,0,0,2,21.32,25.0,83,11.0014,,,1.6072394
2012-03-24 07:00:00,2,0,0,2,20.5,24.24,88,8.9981,,,1.6156381
2012-03-24 08:00:00,2,0,0,2,20.5,24.24,94,12.998,,,1.698402
2012-03-24 09:00:00,2,0,0,2,21.32,25.0,83,8.9981,,,1.6013559
2012-03-24 10:00:00,2,0,0,2,21.32,25.0,88,12.998,,,1.6681274
2012-03-24 11:00:00,2,0,0,2,20.5,24.24,94,12.998,,,1.6984823
2012-03-24 12:00:00,2,0,0,3,21.32,25.0,94,15.0013,,,1.7047142
2012-03-24 13:00:00,2,0,0,3,21.32,25.0,94,16.9979,,,1.7374405
2012-03-24 14:00:00,2,0,0,3,21.32,25.0,88,23.9994,,,1.766967
2012-03-24 15:00:00,2,0,0,3,20.5,24.24,94,27.9993,,,1.8664148
2012-03-24 16:00:00,2,0,0,3,20.5,24.24,94,19.9995,,,1.7877437
2012-03-24 17:00:00,2,0,0,3,20.5,24.24,88,15.0013,,,1.6775086
2012-03-24 18:00:00,2,0,0,3,18.86,22.725,94,15.0013,,,1.7169315
2012-03-24 19:00:00,2,0,0,3,18.86,22.725,94,8.9981,,,1.6232895
2012-03-24 20:00:00,2,0,0,3,18.04,21.97,100,12.998,,,1.7247789
2012-03-24 21:00:00,2,0,0,3,18.04,21.97,100,12.998,,,1.7247993
2012-03-24 22:00:00,2,0,0,3,18.04,21.97,100,16.9979,,,1.7928203
2012-03-24 23:00:00,2,0,0,2,18.04,21.97,94,19.0012,,,1.7354814
2012-03-25 00:00:00,2,0,0,2,18.04,21.97,94,19.0012,,,1.6982917
2012-03-25 01:00:00,2,0,0,2,17.22,21.21,100,16.9979,,,1.6850691
2012-03-25 02:00:00,2,0,0,3,17.22,21.21,100,19.9995,,,1.7562923
2012-03-25 03:00:00,2,0,0,3,17.22,21.21,94,19.9995,,,1.7054358
2012-03-25 04:00:00,2,0,0,2,17.22,21.21,94,22.0028,,,1.7152113
2012-03-25 05:00:00,2,0,0,2,16.4,20.455,100,16.9979,,,1.6667556
2012-03-25 06:00:00,2,0,0,2,16.4,20.455,100,16.9979,,,1.6668053
2012-03-25 07:00:00,2,0,0,2,16.4,20.455,94,22.0028,,,1.6978961
2012-03-25 08:00:00,2,0,0,2,16.4,20.455,94,22.0028,,,1.6979594
2012-03-25 09:00:00,2,0,0,2,16.4,20.455,94,16.9979,,,1.6271979
2012-03-25 10:00:00,2,0,0,2,16.4,20.455,87,22.0028,,,1.6581287
2012-03-25 11:00:00,2,0,0,2,16.4,20.455,94,16.9979,,,1.627318
2012-03-25 12:00:00,2,0,0,2,16.4,20.455,94,15.0013,,,1.5972316
2012-03-25 13:00:00,2,0,0,2,17.22,21.21,88,11.0014,,,1.5436407
2012-03-25 14:00:00,2,0,0,2,18.04,21.97,88,11.0014,,,1.570705
2012-03-25 15:00:00,2,0,0,2,18.04,21.97,88,12.998,,,1.5850472
2012-03-25 16:00:00,2,0,0,1,19.68,23.485,77,0.0,,,1.6845893
2012-03-25 17:00:00,2,0,0,1,20.5,24.24,72,6.0032,,,1.6930825
2012-03-25 18:00:00,2,0,0,1,20.5,24.24,72,6.0032,,,1.6931108
2012-03-25 19:00:00,2,0,0,1,20.5,24.24,72,16.9979,,,1.7270142
2012-03-25 20:00:00,2,0,0,1,19.68,23.485,77,15.0013,,,1.7064608
2012-03-25 21:00:00,2,0,0,1,19.68,23.485,77,11.0014,,,1.5900803
2012-03-25 22:00:00,2,0,0,1,18.86,22.725,82,8.9981,,,1.4348007
2012-03-25 23:00:00,2,0,0,1,19.68,23.485,82,8.9981,,,1.4367949
2012-03-26 00:00:00,2,0,1,2,19.68,23.485,82,11.0014,,,1.347939
2012-03-26 01:00:00,2,0,1,1,19.68,23.485,82,16.9979,,,1.3172629
2012-03-26 02:00:00,2,0,1,1,18.86,22.725,88,15.0013,,,1.3064989
2012-03-26 03:00:00,2,0,1,1,18.86,22.725,82,12.998,,,1.2687135
2012-03-26 04:00:00,2,0,1,1,18.04,21.97,82,11.0014,,,1.2478405
2012-03-26 05:00:00,2,0,1,1,18.04,21.97,77,11.0014,,,1.2341764
2012-03-26 06:00:00,2,0,1,1,17.22,21.21,82,12.998,,,1.2632841
2012-03-26 07:00:00,2,0,1,1,18.04,21.97,72,12.998,,,1.2404628
2012-03-26 08:00:00,2,0,1,1,18.04,21.97,62,15.0013,,,1.1967928
2012-03-26 09:00:00,2,0,1,1,18.86,22.725,47,19.0012,,,1.111366
2012-03-26 10:00:00,2,0,1,1,20.5,24.24,36,39.0007,,,1.3127472
2012-03-26 11:00:00,2,0,1,1,19.68,23.485,31,39.0007,,,1.2510052
2012-03-26 12:00:00,2,0,1,1,19.68,23.485,33,35.0008,,,1.2123379
2012-03-26 13:00:00,2,0,1,1,19.68,23.485,29,46.0022,,,1.3897783
2012-03-26 14:00:00,2,0,1,1,19.68,23.485,33,30.0026,,,1.151628
2012-03-26 15:00:00,2,0,1,1,19.68,23.485,29,40.9973,,,1.2617043
2012-03-26 16:00:00,2,0,1,1,19.68,23.485,25,43.0006,,,1.2347617
2012-03-26 17:00:00,2,0,1,1,18.86,22.725,24,30.0026,,,1.0650003
2012-03-26 18:00:00,2,0,1,1,18.04,21.97,26,30.0026,,,1.0910199
2012-03-26 19:00:00,2,0,1,1,17.22,21.21,24,23.9994,,,1.0551566
2012-03-26 20:00:00,2,0,1,1,16.4,20.455,26,35.0008,,,1.1822278
2012-03-26 21:00:00,2,0,1,1,15.58,19.695,25,32.9975,,,1.1583918
2012-03-26 22:00:00,2,0,1,1,14.76,16.665,25,23.9994,,,1.1343861
2012-03-26 23:00:00,2,0,1,1,13.94,14.395,25,35.0008,,,1.271138
2012-03-27 00:00:00,2,0,1,1,13.12,14.395,26,35.0008,,,1.2418399
2012-03-27 01:00:00,2,0,1,1,12.3,13.635,26,31.0009,,,1.2349691
2012-03-27 02:00:00,2,0,1,1,10.66,11.365,30,19.9995,,,1.2411969
2012-03-27 03:00:00,2,0,1,1,10.66,11.365,30,22.0028,,,1.2733881
2012-03-27 04:00:00,2,0,1,1,9.84,10.605,32,23.9994,,,1.3396841
2012-03-27 05:00:00,2,0,1,1,9.02,10.605,37,19.0012,,,1.2782943
2012-03-27 06:00:00,2,0,1,1,9.02,11.365,37,12.998,,,1.1697315
2012-03-27 07:00:00,2,0,1,1,9.02,11.365,37,12.998,,,1.169812
2012-03-27 08:00:00,2,0,1,1,9.02,10.605,37,19.9995,,,1.2980758
2012-03-27 09:00:00,2,0,1,1,9.84,11.365,38,12.998,,,1.1489542
2012-03-27 10:00:00,2,0,1,1,10.66,12.88,35,15.0013,,,1.193375
2012-03-27 11:00:00,2,0,1,1,12.3,15.15,31,11.0014,,,1.1008635
2012-03-27 12:00:00,2,0,1,1,13.12,15.91,31,11.0014,,,1.1015718
2012-03-27 13:00:00,2,0,1,1,14.76,17.425,27,0.0,,,1.193727
2012-03-27 14:00:00,2,0,1,1,16.4,20.455,24,8.9981,,,1.1896486
2012-03-27 15:00:00,2,0,1,1,17.22,21.21,20,0.0,,,1.2977391
2012-03-27 16:00:00,2,0,1,1,17.22,21.21,20,0.0,,,1.2977953
2012-03-27 17:00:00,2,0,1,1,18.04,21.97,16,0.0,,,1.329469
2012-03-27 18:00:00,2,0,1,1,17.22,21.21,17,6.0032,,,1.2152909
2012-03-27 19:00:00,2,0,1,1,17.22,21.21,17,0.0,,,1.2942595
2012-03-27 20:00:00,2,0,1,1,17.22,21.21,17,6.0032,,,1.2154148
2012-03-27 21:00:00,2,0,1,1,14.76,17.425,37,11.0014,,,1.1053035
2012-03-27 22:00:00,2,0,1,1,14.76,17.425,37,8.9981,,,1.1181887
2012-03-27 23:00:00,2,0,1,1,14.76,17.425,37,12.998,,,1.0923212
2012-03-28 00:00:00,2,0,1,1,14.76,16.665,40,19.0012,,,1.0935938
2012-03-28 01:00:00,2,0,1,1,14.76,16.665,46,19.9995,,,1.1350641
2012-03-28 02:00:00,2,0,1,1,13.94,15.15,49,19.9995,,,1.1568716
2012-03-28 03:00:00,2,0,1,1,13.94,15.15,42,22.0028,,,1.1450146
2012-03-28 04:00:00,2,0,1,1,14.76,16.665,43,19.9995,,,1.1217383
2012-03-28 05:00:00,2,0,1,1,14.76,16.665,43,19.9995,,,1.1218356
2012-03-28 06:00:00,2,0,1,1,14.76,16.665,46,23.9994,,,1.1640303
2012-03-28 07:00:00,2,0,1,1,14.76,16.665,46,22.0028,,,1.146014
2012-03-28 08:00:00,2,0,1,1,15.58,19.695,46,23.9994,,,1.1638333
2012-03-28 09:00:00,2,0,1,1,16.4,20.455,43,30.0026,,,1.2361492
2012-03-28 10:00:00,2,0,1,1,18.86,22.725,41,27.9993,,,1.1789459
2012-03-28 11:00:00,2,0,1,1,20.5,24.24,42,26.0027,,,1.1948569
2012-03-28 12:00:00,2,0,1,2,22.14,25.76,39,23.9994,,,1.2278299
2012-03-28 13:00:00,2,0,1,1,22.96,26.515,43,22.0028,,,1.2626295
2012-03-28 14:00:00,2,0,1,1,25.42,31.06,38,23.9994,,,1.3288628
2012-03-28 15:00:00,2,0,1,2,25.42,31.06,41,19.9995,,,1.3006961
2012-03-28 16:00:00,2,0,1,3,25.42,31.06,43,6.0032,,,1.6193858
2012-03-28 17:00:00,2,0,1,1,24.6,30.305,60,15.0013,,,1.440827
2012-03-28 18:00:00,2,0,1,1,24.6,30.305,60,15.0013,,,1.4408454
2012-03-28 19:00:00,2,0,1,1,24.6,31.06,56,12.998,,,1.4058613
2012-03-28 20:00:00,2,0,1,1,24.6,31.06,56,19.9995,,,1.4882991
2012-03-28 21:00:00,2,0,1,1,23.78,27.275,60,16.9979,,,1.3870969
2012-03-28 22:00:00,2,0,1,1,22.96,26.515,64,8.9981,,,1.3118694
2012-03-28 23:00:00,2,0,1,1,22.14,25.76,68,8.9981,,,1.3120184
2012-03-29 00:00:00,2,0,1,1,22.14,25.76,68,12.998,,,1.3782766
2012-03-29 01:00:00,2,0,1,1,22.96,26.515,60,8.9981,,,1.3483577
2012-03-29 02:00:00,2,0,1,1,24.6,30.305,28,19.9995,,,1.4408274
2012-03-29 03:00:00,2,0,1,1,23.78,27.275,28,16.9979,,,1.4097887
2012-03-29 04:00:00,2,0,1,1,21.32,25.0,36,16.9979,,,1.2880524
2012-03-29 05:00:00,2,0,1,1,20.5,24.24,45,15.0013,,,1.2778211
2012-03-29 06:00:00,2,0,1,1,18.86,22.725,59,16.9979,,,1.3017544
2012-03-29 07:00:00,2,0,1,1,18.86,22.725,51,23.9994,,,1.2856956
2012-03-29 08:00:00,2,0,1,1,18.86,22.725,47,27.9993,,,1.3019555
2012-03-29 09:00:00,2,0,1,1,19.68,23.485,48,27.9993,,,1.3281145
2012-03-29 10:00:00,2,0,1,1,18.86,22.725,47,30.0026,,,1.3191724
2012-03-29 11:00:00,2,0,1,1,20.5,24.24,45,27.9993,,,1.3071389
2012-03-29 12:00:00,2,0,1,1,20.5,24.24,42,32.9975,,,1.2881742
2012-03-29 13:00:00,2,0,1,1,18.86,22.725,44,22.0028,,,1.1976919
2012-03-29 14:00:00,2,0,1,1,20.5,24.24,42,23.9994,,,1.2316089
2012-03-29 15:00:00,2,0,1,1,21.32,25.0,39,23.9994,,,1.2169173
2012-03-29 16:00:00,2,0,1,1,21.32,25.0,36,22.0028,,,1.2510797
2012-03-29 17:00:00,2,0,1,1,21.32,25.0,38,26.0027,,,1.2173734
2012-03-29 18:00:00,2,0,1,1,20.5,24.24,39,19.9995,,,1.2097142
2012-03-29 19:00:00,2,0,1,1,19.68,23.485,39,19.0012,,,1.1815565
2012-03-29 20:00:00,2,0,1,1,18.86,22.725,38,19.9995,,,1.1542181
2012-03-29 21:00:00,2,0,1,1,18.04,21.97,44,19.0012,,,1.1805713
2012-03-29 22:00:00,2,0,1,1,17.22,21.21,44,19.0012,,,1.1638162
2012-03-29 23:00:00,2,0,1,1,17.22,21.21,47,19.9995,,,1.1823509
2012-03-30 00:00:00,2,0,1,1,16.4,20.455,47,19.9995,,,1.2242346
2012-03-30 01:00:00,2,0,1,1,15.58,19.695,50,19.0012,,,1.229053
2012-03-30 02:00:00,2,0,1,1,14.76,16.665,53,19.9995,,,1.191376
2012-03-30 03:00:00,2,0,1,1,13.94,16.665,61,8.9981,,,1.2767808
2012-03-30 04:00:00,2,0,1,1,13.94,17.425,53,6.0032,,,1.2217442
2012-03-30 05:00:00,2,0,1,1,13.12,16.665,61,6.0032,,,1.268255
2012-03-30 06:00:00,2,0,1,1,13.12,16.665,57,8.9981,,,1.2582124
2012-03-30 07:00:00,2,0,1,1,13.12,15.91,57,11.0014,,,1.2441025
2012-03-30 08:00:00,2,0,1,1,13.12,15.91,66,11.0014,,,1.3139532
2012-03-30 09:00:00,2,0,1,1,13.94,16.665,57,11.0014,,,1.2522123
2012-03-30 10:00:00,2,0,1,2,14.76,18.18,57,7.0015,,,1.2180474
2012-03-30 11:00:00,2,0,1,2,14.76,18.94,53,0.0,,,1.275913
2012-03-30 12:00:00,2,0,1,2,15.58,19.695,54,0.0,,,1.2893412
2012-03-30 13:00:00,2,0,1,3,16.4,20.455,50,0.0,,,1.5306178
2012-03-30 14:00:00,2,0,1,3,16.4,20.455,54,0.0,,,1.5066442
2012-03-30 15:00:00,2,0,1,3,17.22,21.21,54,0.0,,,1.5223894
2012-03-30 16:00:00,2,0,1,3,16.4,20.455,62,19.0012,,,1.3103099
2012-03-30 17:00:00,2,0,1,2,16.4,20.455,62,15.0013,,,1.260439
2012-03-30 18:00:00,2,0,1,1,17.22,21.21,54,12.998,,,1.2926859
2012-03-30 19:00:00,2,0,1,1,16.4,20.455,62,15.0013,,,1.32925
2012-03-30 20:00:00,2,0,1,1,16.4,20.455,62,11.0014,,,1.3365788
2012-03-30 21:00:00,2,0,1,1,15.58,19.695,66,8.9981,,,1.3587512
